Date,Product,Category,Price,Quantity,Rating,Revenue
2022-11-05,microwave,electronics,300,20,9,6000
2022-11-05,oven,electronics,600,30,4,18000
2022-11-05,smartphone,electronics,500,7,10,3500
2022-11-05,face cleanser,comestic,25,15,9,375
2022-11-06,suncream,comestic,20,11,9,220
2022-11-06,eye liner,comestic,12,25,7,300
2022-11-06,air conditioner,electronics,800,12,2,9600
2022-11-06,eye liner,comestic,12,42,3,504
2022-11-06,fragrance,comestic,50,49,2,2450
2022-11-06,mascara,comestic,10,18,4,180
2022-11-06,eye liner,comestic,12,10,6,120
2022-11-06,microwave,electronics,300,11,2,3300
2022-11-06,oven,electronics,600,50,3,30000
2022-11-06,fragrance,comestic,50,37,6,1850
2022-11-07,fragrance,comestic,50,36,2,1800
2022-11-07,air conditioner,electronics,800,19,3,15200
2022-11-07,laptop,electronics,1000,26,8,26000
2022-11-07,oven,electronics,600,25,1,15000
2022-11-07,face cleanser,comestic,25,24,8,600
2022-11-07,laptop,electronics,1000,39,4,39000
2022-11-07,fragrance,comestic,50,36,6,1800
2022-11-07,fridge,electronics,1200,10,1,12000
2022-11-07,eye liner,comestic,12,1,6,12
2022-11-07,eye liner,comestic,12,39,6,468
2022-11-08,fridge,electronics,1200,43,10,51600
2022-11-08,microwave,electronics,300,36,1,10800
2022-11-08,eye liner,comestic,12,49,1,588
2022-11-08,eye liner,comestic,12,22,1,264
2022-11-08,laptop,electronics,1000,39,8,39000
2022-11-08,eye liner,comestic,12,8,2,96
2022-11-08,face cleanser,comestic,25,11,10,275
2022-11-08,laptop,electronics,1000,45,9,45000
2022-11-08,face cleanser,comestic,25,7,5,175
2022-11-08,eye liner,comestic,12,27,2,324
2022-11-09,air conditioner,electronics,800,19,2,15200
2022-11-09,air conditioner,electronics,800,43,5,34400
2022-11-09,oven,electronics,600,19,10,11400
2022-11-09,microwave,electronics,300,35,1,10500
2022-11-09,fridge,electronics,1200,17,4,20400
2022-11-09,face cleanser,comestic,25,29,4,725
2022-11-09,face cleanser,comestic,25,46,9,1150
2022-11-09,smartphone,electronics,500,3,2,1500
2022-11-09,face cleanser,comestic,25,36,5,900
2022-11-09,air conditioner,electronics,800,15,2,12000
2022-11-10,laptop,electronics,1000,41,10,41000
2022-11-10,eye liner,comestic,12,45,2,540
2022-11-10,smartphone,electronics,500,26,5,13000
2022-11-10,air conditioner,electronics,800,42,3,33600
2022-11-10,fragrance,comestic,50,10,8,500
2022-11-10,face cleanser,comestic,25,15,8,375
2022-11-10,mascara,comestic,10,32,5,320
2022-11-10,mascara,comestic,10,40,2,400
2022-11-10,microwave,electronics,300,17,1,5100
2022-11-10,lipstick,comestic,15,3,7,45
2022-11-11,oven,electronics,600,37,1,22200
2022-11-11,mascara,comestic,10,21,8,210
2022-11-11,smartphone,electronics,500,37,9,18500
2022-11-11,fridge,electronics,1200,35,4,42000
2022-11-11,mascara,comestic,10,5,2,50
2022-11-11,fragrance,comestic,50,34,5,1700
2022-11-11,air conditioner,electronics,800,22,5,17600
2022-11-11,face cleanser,comestic,25,19,1,475
2022-11-11,laptop,electronics,1000,30,4,30000
2022-11-11,eye liner,comestic,12,22,6,264
2022-11-12,smartphone,electronics,500,4,8,2000
2022-11-12,laptop,electronics,1000,40,5,40000
2022-11-12,fragrance,comestic,50,43,6,2150
2022-11-12,laptop,electronics,1000,13,4,13000
2022-11-12,laptop,electronics,1000,13,7,13000
2022-11-12,fridge,electronics,1200,36,5,43200
2022-11-12,smartphone,electronics,500,40,3,20000
2022-11-12,laptop,electronics,1000,36,8,36000
2022-11-12,mascara,comestic,10,47,1,470
2022-11-12,fragrance,comestic,50,13,6,650
2022-11-13,microwave,electronics,300,22,1,6600
2022-11-13,face cleanser,comestic,25,2,6,50
2022-11-13,fridge,electronics,1200,19,9,22800
2022-11-13,face cleanser,comestic,25,39,8,975
2022-11-13,smartphone,electronics,500,43,3,21500
2022-11-13,microwave,electronics,300,10,4,3000
2022-11-13,air conditioner,electronics,800,25,10,20000
2022-11-13,lipstick,comestic,15,8,9,120
2022-11-13,mascara,comestic,10,13,2,130
2022-11-13,laptop,electronics,1000,30,8,30000
2022-11-14,microwave,electronics,300,20,7,6000
2022-11-14,lipstick,comestic,15,15,3,225
2022-11-14,microwave,electronics,300,3,3,900
2022-11-14,microwave,electronics,300,13,6,3900
2022-11-14,microwave,electronics,300,29,1,8700
2022-11-14,fragrance,comestic,50,17,9,850
2022-11-14,air conditioner,electronics,800,48,5,38400
2022-11-14,laptop,electronics,1000,19,6,19000
2022-11-14,fragrance,comestic,50,38,1,1900
2022-11-14,microwave,electronics,300,45,10,13500
2022-11-15,smartphone,electronics,500,47,1,23500
2022-11-15,microwave,electronics,300,43,5,12900
2022-11-15,fridge,electronics,1200,29,1,34800
2022-11-15,air conditioner,electronics,800,38,5,30400
2022-11-15,face cleanser,comestic,25,16,4,400
2022-11-15,laptop,electronics,1000,15,4,15000
2022-11-15,mascara,comestic,10,42,7,420
2022-11-15,eye liner,comestic,12,36,5,432
2022-11-15,oven,electronics,600,16,9,9600
2022-11-15,smartphone,electronics,500,1,10,500
2022-11-16,fridge,electronics,1200,25,8,30000
2022-11-16,smartphone,electronics,500,42,10,21000
2022-11-16,air conditioner,electronics,800,21,3,16800
2022-11-16,suncream,comestic,20,13,8,260
2022-11-16,smartphone,electronics,500,25,3,12500
2022-11-16,fragrance,comestic,50,15,6,750
2022-11-16,eye liner,comestic,12,17,6,204
2022-11-16,suncream,comestic,20,4,4,80
2022-11-16,fragrance,comestic,50,44,7,2200
2022-11-16,suncream,comestic,20,4,2,80
2022-11-17,face cleanser,comestic,25,1,2,25
2022-11-17,laptop,electronics,1000,45,10,45000
2022-11-17,air conditioner,electronics,800,31,9,24800
2022-11-17,mascara,comestic,10,33,2,330
2022-11-17,smartphone,electronics,500,41,9,20500
2022-11-17,air conditioner,electronics,800,45,8,36000
2022-11-17,air conditioner,electronics,800,48,7,38400
2022-11-17,smartphone,electronics,500,17,2,8500
2022-11-17,eye liner,comestic,12,35,6,420
2022-11-17,air conditioner,electronics,800,42,6,33600
2022-11-18,air conditioner,electronics,800,1,1,800
2022-11-18,eye liner,comestic,12,3,2,36
2022-11-18,smartphone,electronics,500,29,8,14500
2022-11-18,laptop,electronics,1000,30,5,30000
2022-11-18,mascara,comestic,10,40,1,400
2022-11-18,fridge,electronics,1200,44,7,52800
2022-11-18,oven,electronics,600,15,4,9000
2022-11-18,smartphone,electronics,500,38,6,19000
2022-11-18,mascara,comestic,10,45,4,450
2022-11-18,fridge,electronics,1200,23,10,27600
2022-11-19,eye liner,comestic,12,40,10,480
2022-11-19,microwave,electronics,300,48,6,14400
2022-11-19,smartphone,electronics,500,25,10,12500
2022-11-19,face cleanser,comestic,25,40,7,1000
2022-11-19,lipstick,comestic,15,6,2,90
2022-11-19,air conditioner,electronics,800,9,4,7200
2022-11-19,air conditioner,electronics,800,17,9,13600
2022-11-19,eye liner,comestic,12,23,7,276
2022-11-19,fragrance,comestic,50,33,4,1650
2022-11-19,oven,electronics,600,9,6,5400
2022-11-20,suncream,comestic,20,17,1,340
2022-11-20,face cleanser,comestic,25,20,2,500
2022-11-20,face cleanser,comestic,25,38,9,950
2022-11-20,laptop,electronics,1000,35,4,35000
2022-11-20,laptop,electronics,1000,35,7,35000
2022-11-20,microwave,electronics,300,11,1,3300
2022-11-20,suncream,comestic,20,2,2,40
2022-11-20,laptop,electronics,1000,30,9,30000
2022-11-20,eye liner,comestic,12,29,7,348
2022-11-20,eye liner,comestic,12,34,7,408
2022-11-21,smartphone,electronics,500,38,9,19000
2022-11-21,eye liner,comestic,12,45,10,540
2022-11-21,mascara,comestic,10,3,8,30
2022-11-21,fragrance,comestic,50,2,1,100
2022-11-21,mascara,comestic,10,24,6,240
2022-11-21,fridge,electronics,1200,7,1,8400
2022-11-21,microwave,electronics,300,28,8,8400
2022-11-21,oven,electronics,600,26,6,15600
2022-11-21,air conditioner,electronics,800,28,1,22400
2022-11-21,microwave,electronics,300,37,9,11100
2022-11-22,face cleanser,comestic,25,44,2,1100
2022-11-22,eye liner,comestic,12,31,10,372
2022-11-22,oven,electronics,600,47,4,28200
2022-11-22,smartphone,electronics,500,39,7,19500
2022-11-22,smartphone,electronics,500,6,5,3000
2022-11-22,smartphone,electronics,500,39,1,19500
2022-11-22,suncream,comestic,20,48,3,960
2022-11-22,eye liner,comestic,12,48,7,576
2022-11-22,face cleanser,comestic,25,33,4,825
2022-11-22,smartphone,electronics,500,10,5,5000
2022-11-23,air conditioner,electronics,800,22,4,17600
2022-11-23,lipstick,comestic,15,49,2,735
2022-11-23,laptop,electronics,1000,28,9,28000
2022-11-23,face cleanser,comestic,25,35,2,875
2022-11-23,laptop,electronics,1000,41,8,41000
2022-11-23,microwave,electronics,300,50,1,15000
2022-11-23,air conditioner,electronics,800,8,2,6400
2022-11-23,face cleanser,comestic,25,14,1,350
2022-11-23,fragrance,comestic,50,32,8,1600
2022-11-23,fragrance,comestic,50,27,8,1350
2022-11-24,smartphone,electronics,500,27,3,13500
2022-11-24,laptop,electronics,1000,35,7,35000
2022-11-24,laptop,electronics,1000,38,1,38000
2022-11-24,eye liner,comestic,12,39,7,468
2022-11-24,laptop,electronics,1000,12,4,12000
2022-11-24,lipstick,comestic,15,40,2,600
2022-11-24,air conditioner,electronics,800,11,4,8800
2022-11-24,fragrance,comestic,50,7,7,350
2022-11-24,face cleanser,comestic,25,48,1,1200
2022-11-24,oven,electronics,600,28,7,16800
2022-11-25,microwave,electronics,300,24,4,7200
2022-11-25,air conditioner,electronics,800,1,4,800
2022-11-25,smartphone,electronics,500,35,2,17500
2022-11-25,microwave,electronics,300,40,4,12000
2022-11-25,mascara,comestic,10,28,7,280
2022-11-25,mascara,comestic,10,27,9,270
2022-11-25,laptop,electronics,1000,23,10,23000
2022-11-25,oven,electronics,600,14,9,8400
2022-11-25,microwave,electronics,300,32,1,9600
2022-11-25,smartphone,electronics,500,49,7,24500
2022-11-26,fragrance,comestic,50,17,5,850
2022-11-26,fragrance,comestic,50,49,7,2450
2022-11-26,air conditioner,electronics,800,46,8,36800
2022-11-26,suncream,comestic,20,48,5,960
2022-11-26,fragrance,comestic,50,45,3,2250
2022-11-26,face cleanser,comestic,25,27,2,675
2022-11-26,fridge,electronics,1200,6,6,7200
2022-11-26,face cleanser,comestic,25,6,2,150
2022-11-26,oven,electronics,600,35,1,21000
2022-11-26,face cleanser,comestic,25,13,9,325
2022-11-27,laptop,electronics,1000,37,10,37000
2022-11-27,fridge,electronics,1200,31,6,37200
2022-11-27,lipstick,comestic,15,3,10,45
2022-11-27,mascara,comestic,10,25,3,250
2022-11-27,mascara,comestic,10,4,9,40
2022-11-27,air conditioner,electronics,800,37,5,29600
2022-11-27,air conditioner,electronics,800,4,7,3200
2022-11-27,suncream,comestic,20,38,2,760
2022-11-27,air conditioner,electronics,800,24,1,19200
2022-11-27,lipstick,comestic,15,27,8,405
2022-11-28,laptop,electronics,1000,8,3,8000
2022-11-28,suncream,comestic,20,40,9,800
2022-11-28,mascara,comestic,10,45,8,450
2022-11-28,oven,electronics,600,36,6,21600
2022-11-28,oven,electronics,600,3,1,1800
2022-11-28,face cleanser,comestic,25,49,8,1225
2022-11-28,suncream,comestic,20,23,5,460
2022-11-28,microwave,electronics,300,41,8,12300
2022-11-28,microwave,electronics,300,13,7,3900
2022-11-28,fragrance,comestic,50,3,2,150
2022-11-29,microwave,electronics,300,10,2,3000
2022-11-29,face cleanser,comestic,25,34,1,850
2022-11-29,oven,electronics,600,13,7,7800
2022-11-29,oven,electronics,600,45,4,27000
2022-11-29,suncream,comestic,20,13,10,260
2022-11-29,mascara,comestic,10,48,10,480
2022-11-29,air conditioner,electronics,800,17,5,13600
2022-11-29,smartphone,electronics,500,40,6,20000
2022-11-29,fragrance,comestic,50,1,3,50
2022-11-29,suncream,comestic,20,50,1,1000
2022-11-30,face cleanser,comestic,25,38,9,950
2022-11-30,smartphone,electronics,500,16,2,8000
2022-11-30,oven,electronics,600,22,5,13200
2022-11-30,lipstick,comestic,15,35,3,525
2022-11-30,mascara,comestic,10,45,4,450
2022-11-30,face cleanser,comestic,25,5,10,125
2022-11-30,eye liner,comestic,12,18,7,216
2022-11-30,face cleanser,comestic,25,9,5,225
2022-11-30,oven,electronics,600,41,9,24600
2022-11-30,fridge,electronics,1200,9,4,10800
2022-12-01,air conditioner,electronics,800,17,8,13600
2022-12-01,oven,electronics,600,6,10,3600
2022-12-01,fragrance,comestic,50,12,4,600
2022-12-01,smartphone,electronics,500,3,1,1500
2022-12-01,suncream,comestic,20,29,4,580
2022-12-01,smartphone,electronics,500,29,10,14500
2022-12-01,lipstick,comestic,15,40,9,600
2022-12-01,oven,electronics,600,34,4,20400
2022-12-01,eye liner,comestic,12,29,7,348
2022-12-01,eye liner,comestic,12,26,4,312
2022-12-02,smartphone,electronics,500,12,8,6000
2022-12-02,microwave,electronics,300,3,7,900
2022-12-02,smartphone,electronics,500,3,8,1500
2022-12-02,microwave,electronics,300,38,3,11400
2022-12-02,air conditioner,electronics,800,20,8,16000
2022-12-02,smartphone,electronics,500,7,4,3500
2022-12-02,fragrance,comestic,50,50,10,2500
2022-12-02,suncream,comestic,20,42,4,840
2022-12-02,oven,electronics,600,13,9,7800
2022-12-02,eye liner,comestic,12,45,10,540
2022-12-03,microwave,electronics,300,41,6,12300
2022-12-03,air conditioner,electronics,800,27,3,21600
2022-12-03,fragrance,comestic,50,25,9,1250
2022-12-03,face cleanser,comestic,25,49,5,1225
2022-12-03,laptop,electronics,1000,7,6,7000
2022-12-03,mascara,comestic,10,12,10,120
2022-12-03,microwave,electronics,300,23,2,6900
2022-12-03,microwave,electronics,300,43,5,12900
2022-12-03,lipstick,comestic,15,30,9,450
2022-12-03,smartphone,electronics,500,45,4,22500
2022-12-04,eye liner,comestic,12,4,7,48
2022-12-04,suncream,comestic,20,49,3,980
2022-12-04,smartphone,electronics,500,14,8,7000
2022-12-04,eye liner,comestic,12,40,4,480
2022-12-04,lipstick,comestic,15,7,4,105
2022-12-04,mascara,comestic,10,27,9,270
2022-12-04,fridge,electronics,1200,47,5,56400
2022-12-04,mascara,comestic,10,4,4,40
2022-12-04,mascara,comestic,10,8,9,80
2022-12-04,fridge,electronics,1200,35,4,42000
2022-12-05,microwave,electronics,300,17,2,5100
2022-12-05,face cleanser,comestic,25,38,2,950
2022-12-05,suncream,comestic,20,2,10,40
2022-12-05,face cleanser,comestic,25,17,3,425
2022-12-05,eye liner,comestic,12,31,6,372
2022-12-05,eye liner,comestic,12,39,4,468
2022-12-05,mascara,comestic,10,42,6,420
2022-12-05,laptop,electronics,1000,43,6,43000
2022-12-05,oven,electronics,600,31,5,18600
2022-12-05,microwave,electronics,300,3,10,900
2022-12-06,fragrance,comestic,50,18,8,900
2022-12-06,fridge,electronics,1200,40,9,48000
2022-12-06,laptop,electronics,1000,27,8,27000
2022-12-06,laptop,electronics,1000,5,1,5000
2022-12-06,lipstick,comestic,15,37,3,555
2022-12-06,smartphone,electronics,500,33,1,16500
2022-12-06,lipstick,comestic,15,32,9,480
2022-12-06,laptop,electronics,1000,35,1,35000
2022-12-06,lipstick,comestic,15,29,10,435
2022-12-06,air conditioner,electronics,800,47,6,37600
2022-12-07,eye liner,comestic,12,28,8,336
2022-12-07,fridge,electronics,1200,1,5,1200
2022-12-07,lipstick,comestic,15,12,5,180
2022-12-07,fridge,electronics,1200,45,1,54000
2022-12-07,laptop,electronics,1000,32,6,32000
2022-12-07,oven,electronics,600,22,8,13200
2022-12-07,oven,electronics,600,48,7,28800
2022-12-07,mascara,comestic,10,13,7,130
2022-12-07,microwave,electronics,300,49,9,14700
2022-12-07,microwave,electronics,300,23,5,6900
2022-12-08,eye liner,comestic,12,24,3,288
2022-12-08,eye liner,comestic,12,38,1,456
2022-12-08,fragrance,comestic,50,39,4,1950
2022-12-08,oven,electronics,600,26,10,15600
2022-12-08,oven,electronics,600,5,7,3000
2022-12-08,suncream,comestic,20,28,10,560
2022-12-08,mascara,comestic,10,36,9,360
2022-12-08,suncream,comestic,20,4,9,80
2022-12-08,fragrance,comestic,50,1,10,50
2022-12-08,air conditioner,electronics,800,5,3,4000
2022-12-09,microwave,electronics,300,17,2,5100
2022-12-09,air conditioner,electronics,800,45,8,36000
2022-12-09,suncream,comestic,20,45,6,900
2022-12-09,eye liner,comestic,12,32,1,384
2022-12-09,fragrance,comestic,50,16,3,800
2022-12-09,microwave,electronics,300,13,10,3900
2022-12-09,fridge,electronics,1200,45,6,54000
2022-12-09,fridge,electronics,1200,37,4,44400
2022-12-09,lipstick,comestic,15,48,4,720
2022-12-09,fragrance,comestic,50,20,1,1000
2022-12-10,eye liner,comestic,12,30,3,360
2022-12-10,mascara,comestic,10,10,9,100
2022-12-10,mascara,comestic,10,27,4,270
2022-12-10,lipstick,comestic,15,3,5,45
2022-12-10,suncream,comestic,20,19,9,380
2022-12-10,laptop,electronics,1000,19,8,19000
2022-12-10,fragrance,comestic,50,2,5,100
2022-12-10,face cleanser,comestic,25,45,1,1125
2022-12-10,fridge,electronics,1200,9,1,10800
2022-12-10,suncream,comestic,20,34,5,680
2022-12-11,suncream,comestic,20,42,10,840
2022-12-11,microwave,electronics,300,12,3,3600
2022-12-11,microwave,electronics,300,1,10,300
2022-12-11,air conditioner,electronics,800,1,8,800
2022-12-11,face cleanser,comestic,25,6,7,150
2022-12-11,oven,electronics,600,33,1,19800
2022-12-11,microwave,electronics,300,42,3,12600
2022-12-11,air conditioner,electronics,800,31,6,24800
2022-12-11,fragrance,comestic,50,26,10,1300
2022-12-11,fragrance,comestic,50,38,7,1900
2022-12-12,oven,electronics,600,31,6,18600
2022-12-12,face cleanser,comestic,25,2,9,50
2022-12-12,eye liner,comestic,12,1,2,12
2022-12-12,lipstick,comestic,15,26,4,390
2022-12-12,laptop,electronics,1000,43,9,43000
2022-12-12,air conditioner,electronics,800,47,1,37600
2022-12-12,air conditioner,electronics,800,6,9,4800
2022-12-12,suncream,comestic,20,34,10,680
2022-12-12,mascara,comestic,10,39,7,390
2022-12-12,fragrance,comestic,50,47,3,2350
2022-12-13,oven,electronics,600,6,7,3600
2022-12-13,mascara,comestic,10,8,1,80
2022-12-13,fridge,electronics,1200,12,9,14400
2022-12-13,mascara,comestic,10,40,7,400
2022-12-13,fragrance,comestic,50,41,10,2050
2022-12-13,smartphone,electronics,500,18,2,9000
2022-12-13,mascara,comestic,10,48,2,480
2022-12-13,suncream,comestic,20,49,6,980
2022-12-13,mascara,comestic,10,1,9,10
2022-12-13,suncream,comestic,20,27,9,540
2022-12-14,air conditioner,electronics,800,33,6,26400
2022-12-14,microwave,electronics,300,26,7,7800
2022-12-14,smartphone,electronics,500,46,10,23000
2022-12-14,microwave,electronics,300,15,10,4500
2022-12-14,mascara,comestic,10,22,5,220
2022-12-14,laptop,electronics,1000,7,5,7000
2022-12-14,suncream,comestic,20,20,4,400
2022-12-14,fragrance,comestic,50,17,2,850
2022-12-14,smartphone,electronics,500,29,8,14500
2022-12-14,mascara,comestic,10,7,1,70
2022-12-15,mascara,comestic,10,33,8,330
2022-12-15,face cleanser,comestic,25,23,10,575
2022-12-15,smartphone,electronics,500,47,3,23500
2022-12-15,lipstick,comestic,15,2,6,30
2022-12-15,suncream,comestic,20,19,9,380
2022-12-15,fragrance,comestic,50,8,3,400
2022-12-15,eye liner,comestic,12,7,4,84
2022-12-15,face cleanser,comestic,25,14,6,350
2022-12-15,suncream,comestic,20,15,2,300
2022-12-15,laptop,electronics,1000,22,3,22000
2022-12-16,eye liner,comestic,12,1,10,12
2022-12-16,suncream,comestic,20,46,8,920
2022-12-16,laptop,electronics,1000,25,4,25000
2022-12-16,smartphone,electronics,500,18,6,9000
2022-12-16,fragrance,comestic,50,23,2,1150
2022-12-16,fridge,electronics,1200,36,1,43200
2022-12-16,oven,electronics,600,12,1,7200
